,car_name,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,selling_price
13015,Maruti Swift Dzire,Maruti,Swift Dzire,2013,170000,Diesel,Manual,19.3,270000
13016,Tata Safari,Tata,Safari,2017,50000,Diesel,Manual,14.0,625000
13017,Hyundai Creta,Hyundai,Creta,2021,65972,Diesel,Manual,20.5,1360000
13018,Maruti Vitara,Maruti,Vitara,2018,65000,Diesel,Manual,24.3,751000
13019,Renault KWID,Renault,KWID,2018,26957,Petrol,Manual,25.17,365000
13020,Honda City,Honda,City,2010,91000,Petrol,Manual,16.0,235000
13021,Maruti Baleno,Maruti,Baleno,2021,10000,Petrol,Manual,21.01,550000
13022,Maruti Swift,Maruti,Swift,2016,25000,Diesel,Manual,25.2,405000
13023,Hyundai Grand,Hyundai,Grand,2018,20000,Petrol,Manual,18.9,500000
13024,Hyundai i20,Hyundai,i20,2015,50000,Petrol,Manual,18.5,425000
13025,Honda Amaze,Honda,Amaze,2018,40000,Petrol,Manual,18.0,475000
13026,Maruti Alto,Maruti,Alto,2010,110000,Petrol,Manual,19.7,120000
13027,Honda WR-V,Honda,WR-V,2019,62736,Diesel,Manual,25.5,785000
13028,Hyundai i20,Hyundai,i20,2016,48100,Petrol,Manual,18.6,495000
13029,Maruti Vitara,Maruti,Vitara,2021,15000,Diesel,Automatic,24.3,942000
13030,Maruti Ertiga,Maruti,Ertiga,2015,55000,Diesel,Manual,24.2,550000
13031,Hyundai i20,Hyundai,i20,2016,49000,Petrol,Manual,17.0,552000
13032,Tata Hexa,Tata,Hexa,2020,10000,Diesel,Manual,17.6,1100000
13033,Maruti Swift Dzire,Maruti,Swift Dzire,2010,115000,Diesel,Manual,19.3,350000
13034,Hyundai i10,Hyundai,i10,2015,45000,Petrol,Manual,20.36,280000
13035,Maruti Alto,Maruti,Alto,2012,425785,Petrol,Manual,23.95,195000
13036,Maruti Swift,Maruti,Swift,2021,7000,Petrol,Manual,21.21,610000
13037,Maruti Vitara,Maruti,Vitara,2019,45000,Diesel,Manual,24.3,750000
13038,Maruti Swift,Maruti,Swift,2015,51200,Petrol,Manual,16.1,470000
13039,Renault Duster,Renault,Duster,2018,140000,Diesel,Manual,19.87,680000
13040,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,2014,23000,Petrol,Automatic,10.93,1996000
13041,Maruti Swift,Maruti,Swift,2020,25000,Petrol,Automatic,22.0,645000
13042,Maruti Vitara,Maruti,Vitara,2021,31000,Diesel,Manual,24.3,900000
13043,Hyundai i20,Hyundai,i20,2012,70000,Petrol,Manual,17.0,200000
13044,Hyundai Verna,Hyundai,Verna,2018,35000,Diesel,Manual,24.8,655000
13045,Hyundai Elantra,Hyundai,Elantra,2017,50000,Petrol,Automatic,14.62,850000
13046,Tata Safari,Tata,Safari,2014,72000,Diesel,Manual,13.93,450000
13047,Hyundai Creta,Hyundai,Creta,2019,70000,Diesel,Manual,21.38,830000
13048,Maruti Swift Dzire,Maruti,Swift Dzire,2014,120000,Diesel,Manual,19.3,300000
13049,Jeep Compass,Jeep,Compass,2019,43726,Diesel,Manual,17.1,1625000
13050,Maruti Wagon R,Maruti,Wagon R,2013,97319,Petrol,Manual,18.9,300000
13051,Tata Safari,Tata,Safari,2017,145000,Diesel,Manual,14.0,550000
13052,Mahindra Scorpio,Mahindra,Scorpio,2017,48000,Diesel,Manual,15.4,850000
13053,Skoda Octavia,Skoda,Octavia,2020,29454,Petrol,Automatic,15.1,2195000
13054,Hyundai i20,Hyundai,i20,2020,35000,Diesel,Manual,22.54,700000
13055,Honda City,Honda,City,2019,19000,Petrol,Manual,17.8,850000
13056,Maruti Alto,Maruti,Alto,2017,49000,Petrol,Manual,22.74,235000
13057,Hyundai Verna,Hyundai,Verna,2011,78666,Diesel,Manual,22.32,160000
13058,Hyundai i10,Hyundai,i10,2018,44633,Petrol,Manual,19.81,450000
13059,Hyundai i20,Hyundai,i20,2012,80000,Petrol,Manual,18.6,425000
13060,Hyundai Grand,Hyundai,Grand,2019,29945,Petrol,Automatic,18.9,625000
13061,Hyundai Grand,Hyundai,Grand,2015,31178,Petrol,Automatic,18.9,400000
13062,Hyundai Creta,Hyundai,Creta,2019,19543,Petrol,Manual,13.0,1100000
13063,Maruti Ciaz,Maruti,Ciaz,2019,26000,Petrol,Manual,20.73,740000
13064,Volkswagen Polo,Volkswagen,Polo,2018,29000,Petrol,Automatic,17.21,795000
13065,Hyundai Verna,Hyundai,Verna,2015,48000,Petrol,Manual,17.01,510000
13066,Hyundai Creta,Hyundai,Creta,2018,48000,Petrol,Manual,15.8,840000
13067,Maruti Baleno,Maruti,Baleno,2020,50000,Petrol,Automatic,21.4,600000
13068,Hyundai i10,Hyundai,i10,2013,68000,Petrol,Manual,20.36,250000
13069,Ford Figo,Ford,Figo,2018,27000,Petrol,Automatic,17.01,535000
13070,Hyundai Verna,Hyundai,Verna,2014,68000,Petrol,Manual,17.01,410000
13071,Toyota Innova,Toyota,Innova,2018,61667,Diesel,Automatic,11.36,1895000
13072,Mahindra KUV100,Mahindra,KUV100,2020,15000,Petrol,Manual,18.15,470000
13073,Maruti Celerio,Maruti,Celerio,2018,18540,Petrol,Automatic,23.1,429000
13074,BMW 5,BMW,5,2020,16000,Diesel,Automatic,18.59,5800000
13075,Hyundai i20,Hyundai,i20,2017,48000,Diesel,Manual,22.54,635000
13076,Toyota Innova,Toyota,Innova,2019,36639,Diesel,Automatic,13.68,1650000
13077,Skoda Superb,Skoda,Superb,2011,98000,Diesel,Automatic,17.2,350000
13078,Maruti Swift,Maruti,Swift,2020,18000,Diesel,Automatic,28.4,835000
13079,Maruti Alto,Maruti,Alto,2018,143000,Petrol,Manual,22.74,170000
13080,Mahindra KUV100,Mahindra,KUV100,2020,40000,Diesel,Manual,25.32,680000
13081,Maruti Wagon R,Maruti,Wagon R,2013,78562,Petrol,Manual,18.9,260000
13082,Honda City,Honda,City,2017,54000,Petrol,Automatic,18.0,795000
13083,Maruti Alto,Maruti,Alto,2015,80000,Petrol,Manual,22.74,250000
13084,Maruti Swift Dzire,Maruti,Swift Dzire,2019,41000,Diesel,Manual,26.59,470000
13085,Volkswagen Polo,Volkswagen,Polo,2017,63000,Diesel,Manual,20.14,650000
13086,Mini Cooper,Mini,Cooper,2020,8000,Petrol,Automatic,17.33,3200000
13087,Maruti Ciaz,Maruti,Ciaz,2019,44000,Diesel,Manual,26.21,815000
13088,Maruti Alto,Maruti,Alto,2014,65535,Petrol,Manual,19.7,275000
13089,Hyundai i20,Hyundai,i20,2019,35000,Diesel,Manual,22.54,580000
13090,Toyota Fortuner,Toyota,Fortuner,2021,22600,Diesel,Manual,14.24,3300000
13091,Tata Tiago,Tata,Tiago,2019,50000,Petrol,Manual,23.84,390000
13092,Maruti Baleno,Maruti,Baleno,2019,34676,Petrol,Manual,21.4,710000
13093,Tata Safari,Tata,Safari,2015,68192,Diesel,Manual,14.1,550000
13094,Maruti Swift,Maruti,Swift,2017,50000,Petrol,Manual,20.4,435000
13095,Ford Endeavour,Ford,Endeavour,2019,40000,Diesel,Automatic,10.91,2850000
13096,Skoda Rapid,Skoda,Rapid,2016,50900,Petrol,Manual,15.0,400000
13097,Maruti Wagon R,Maruti,Wagon R,2015,48000,Petrol,Manual,18.9,325000
13098,Honda Amaze,Honda,Amaze,2021,2200,Petrol,Automatic,18.1,790000
13099,BMW 5,BMW,5,2014,79000,Diesel,Automatic,16.73,1800000
13100,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,2012,126436,Diesel,Automatic,14.21,1230000
13101,Hyundai Santro,Hyundai,Santro,2014,106346,Petrol,Manual,17.92,220000
13102,Toyota Innova,Toyota,Innova,2015,76000,Diesel,Manual,12.99,995000
13103,Audi A4,Audi,A4,2013,70000,Diesel,Automatic,16.55,1099000
13104,Hyundai i20,Hyundai,i20,2014,73000,Diesel,Manual,23.0,395000
13105,BMW 5,BMW,5,2020,10002,Diesel,Automatic,22.48,4000000
13106,Maruti Swift,Maruti,Swift,2020,28000,Diesel,Manual,28.4,800000
13107,Maruti Celerio,Maruti,Celerio,2020,21000,Petrol,Automatic,23.1,510000
13108,Skoda Rapid,Skoda,Rapid,2016,49000,Diesel,Manual,20.5,625000
13109,Hyundai i20,Hyundai,i20,2017,47000,Petrol,Manual,18.5,540000
13110,Skoda Rapid,Skoda,Rapid,2021,35000,Diesel,Automatic,21.72,1000000
13111,Tata Nexon,Tata,Nexon,2020,43000,Diesel,Manual,21.5,895000
13112,Maruti Alto,Maruti,Alto,2019,35000,Petrol,Manual,24.7,280000
13113,BMW 6,BMW,6,2020,24000,Diesel,Automatic,17.09,6000000
13114,Toyota Innova,Toyota,Innova,2019,110000,Diesel,Automatic,11.36,1600000
13115,BMW 3,BMW,3,2017,35000,Diesel,Automatic,22.69,1545000
13116,Toyota Innova,Toyota,Innova,2016,78000,Diesel,Manual,12.99,965000
13117,Ford Figo,Ford,Figo,2018,70000,Diesel,Manual,25.83,270000
13118,Maruti Ignis,Maruti,Ignis,2020,14188,Petrol,Manual,20.89,470000
13119,Maruti Baleno,Maruti,Baleno,2019,65000,Petrol,Manual,21.4,520000
13120,Maruti Swift Dzire,Maruti,Swift Dzire,2020,70000,Diesel,Manual,28.4,641000
13121,Maruti Swift Dzire,Maruti,Swift Dzire,2019,21000,Petrol,Manual,20.85,650000
13122,Hyundai Santro,Hyundai,Santro,2012,74000,Petrol,Manual,17.92,265000
13123,Mahindra XUV500,Mahindra,XUV500,2017,39838,Diesel,Manual,16.0,1095000
13124,Hyundai Venue,Hyundai,Venue,2022,6500,Petrol,Manual,18.27,949000
13125,Renault KWID,Renault,KWID,2020,40000,Petrol,Automatic,24.04,300000
13126,Honda City,Honda,City,2019,40000,Petrol,Manual,17.8,840000
13127,Tata Nexon,Tata,Nexon,2019,95000,Diesel,Manual,21.5,825000
13128,Ford Ecosport,Ford,Ecosport,2021,14000,Petrol,Automatic,14.7,980000
13129,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2018,28000,Diesel,Automatic,14.84,2500000
13130,Maruti Alto,Maruti,Alto,2014,70000,Petrol,Manual,20.92,231000
13131,Jeep Compass,Jeep,Compass,2020,67000,Diesel,Manual,17.1,1950000
13132,Hyundai i20,Hyundai,i20,2020,5000,Petrol,Manual,18.6,815000
13133,Mahindra XUV500,Mahindra,XUV500,2021,20000,Diesel,Manual,15.1,1667000
13134,Maruti Wagon R,Maruti,Wagon R,2019,43000,CNG,Manual,26.2,399000
13135,Hyundai Verna,Hyundai,Verna,2020,26000,Petrol,Automatic,17.0,1040000
13136,Maruti Ciaz,Maruti,Ciaz,2017,30000,Petrol,Manual,20.73,600000
13137,Maruti Swift,Maruti,Swift,2019,25000,Petrol,Manual,20.4,625000
13138,Hyundai Verna,Hyundai,Verna,2019,100000,Diesel,Manual,23.9,839000
13139,Mahindra XUV500,Mahindra,XUV500,2018,15000,Diesel,Automatic,16.0,1620000
13140,Hyundai Grand,Hyundai,Grand,2016,89000,Diesel,Manual,24.0,425000
13141,Hyundai i20,Hyundai,i20,2020,10114,Petrol,Manual,18.6,690000
13142,Mahindra XUV500,Mahindra,XUV500,2015,60000,Diesel,Manual,15.1,500000
13143,Maruti Alto,Maruti,Alto,2022,5000,Petrol,Manual,22.05,320000
13144,Maruti Celerio,Maruti,Celerio,2020,20000,Petrol,Manual,21.63,585000
13145,Maruti Baleno,Maruti,Baleno,2019,21000,Petrol,Automatic,19.56,680000
13146,Maruti Vitara,Maruti,Vitara,2018,36355,Diesel,Manual,24.3,765000
13147,Renault Triber,Renault,Triber,2022,4500,Petrol,Manual,20.0,770000
13148,Maruti Swift,Maruti,Swift,2018,70000,Diesel,Manual,25.2,497000
13149,Land Rover Rover,Land Rover,Rover,2014,66000,Diesel,Automatic,12.35,1450000
13150,Honda Amaze,Honda,Amaze,2021,8700,Petrol,Manual,19.5,750000
13151,Hyundai Verna,Hyundai,Verna,2012,100000,Petrol,Manual,16.2,300000
13152,Maruti Ciaz,Maruti,Ciaz,2019,26000,Petrol,Manual,20.73,740000
13153,Maruti Alto,Maruti,Alto,2010,30000,Petrol,Manual,19.7,200000
13154,Honda City,Honda,City,2015,55243,Petrol,Manual,17.0,560000
13155,Hyundai Grand,Hyundai,Grand,2017,25000,Petrol,Manual,18.9,500000
13156,Hyundai Verna,Hyundai,Verna,2015,35212,Diesel,Manual,25.0,500000
13157,Tata Harrier,Tata,Harrier,2021,21655,Diesel,Manual,17.0,1660000
13158,Maruti Swift Dzire,Maruti,Swift Dzire,2015,46100,Petrol,Manual,19.1,475000
13159,Ford Figo,Ford,Figo,2013,40000,Petrol,Manual,15.6,355000
13160,Nissan Kicks,Nissan,Kicks,2021,10000,Petrol,Manual,14.23,950000
13161,Tata Nexon,Tata,Nexon,2020,31000,Diesel,Automatic,21.5,845000
13162,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,2016,87000,Diesel,Automatic,11.3,3500000
13163,Honda City,Honda,City,2018,34000,Diesel,Manual,26.0,1025000
13164,Mahindra Bolero,Mahindra,Bolero,2017,66274,Diesel,Manual,13.6,478000
13165,Maruti Swift Dzire,Maruti,Swift Dzire,2012,133000,Diesel,Manual,19.3,340000
13166,Volkswagen Vento,Volkswagen,Vento,2019,16219,Petrol,Manual,17.69,845000
13167,Tata Tiago,Tata,Tiago,2021,10000,Petrol,Manual,23.84,510000
13168,Hyundai Grand,Hyundai,Grand,2019,56169,Petrol,Manual,18.9,550000
13169,Maruti Baleno,Maruti,Baleno,2018,90000,Diesel,Manual,27.39,590000
13170,Maruti Wagon R,Maruti,Wagon R,2016,31692,Petrol,Manual,20.51,330000
13171,Skoda Superb,Skoda,Superb,2012,74000,Petrol,Automatic,13.7,365000
13172,Maruti Swift,Maruti,Swift,2020,80000,Diesel,Manual,28.4,675000
13173,Hyundai Grand,Hyundai,Grand,2021,5000,Petrol,Manual,18.9,590000
13174,Toyota Innova,Toyota,Innova,2020,68600,Diesel,Manual,13.68,1721000
13175,Audi A4,Audi,A4,2015,45000,Diesel,Automatic,17.11,1725000
13176,Volkswagen Vento,Volkswagen,Vento,2021,15000,Diesel,Manual,22.27,900000
13177,Hyundai i10,Hyundai,i10,2013,51359,Petrol,Manual,19.81,320000
13178,Skoda Rapid,Skoda,Rapid,2014,79000,Diesel,Manual,20.5,460000
13179,Maruti Eeco,Maruti,Eeco,2014,65000,Petrol,Manual,15.37,175000
13180,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2014,50000,Diesel,Automatic,19.71,1180000
13181,Tata Nexon,Tata,Nexon,2020,42388,Diesel,Manual,21.5,895000
13182,Maruti Celerio,Maruti,Celerio,2017,50000,Petrol,Manual,23.1,350000
13183,Maruti Vitara,Maruti,Vitara,2020,9000,Diesel,Manual,24.3,960000
13184,Maruti Swift Dzire,Maruti,Swift Dzire,2018,40000,Diesel,Manual,26.59,650000
13185,Hyundai Grand,Hyundai,Grand,2018,15000,Petrol,Manual,18.9,390000
13186,Maruti Alto,Maruti,Alto,2011,70000,Petrol,Manual,19.7,130000
13187,Maruti Alto,Maruti,Alto,2020,25000,Petrol,Manual,23.95,385000
13188,Hyundai Verna,Hyundai,Verna,2016,70000,Petrol,Manual,17.01,450000
13189,Maruti Swift,Maruti,Swift,2020,26000,Petrol,Manual,22.0,610000
13190,Honda Jazz,Honda,Jazz,2017,40000,Diesel,Manual,27.3,665000
13191,Hyundai Grand,Hyundai,Grand,2020,30000,Petrol,Manual,18.9,450000
13192,Maruti Baleno,Maruti,Baleno,2021,8800,Petrol,Manual,21.4,675000
13193,Hyundai Santro,Hyundai,Santro,2011,40000,Petrol,Manual,17.92,266000
13194,Hyundai Verna,Hyundai,Verna,2016,90000,Diesel,Manual,22.32,590000
13195,Ford Freestyle,Ford,Freestyle,2021,17000,Petrol,Manual,19.0,630000
13196,Maruti Swift,Maruti,Swift,2015,106000,Diesel,Manual,22.9,350000
13197,BMW 3,BMW,3,2019,72000,Diesel,Automatic,21.76,3300000
13198,Honda Jazz,Honda,Jazz,2012,56161,Petrol,Manual,16.0,319000
13199,Ford Figo,Ford,Figo,2013,35000,Diesel,Manual,20.0,300000
13200,Ford Ecosport,Ford,Ecosport,2017,100000,Diesel,Manual,22.77,700000
13201,Maruti Swift,Maruti,Swift,2015,67000,Diesel,Manual,28.4,300000
13202,Maruti Swift,Maruti,Swift,2019,28000,Petrol,Manual,20.4,629000
13203,Honda City,Honda,City,2008,38000,Petrol,Manual,16.9,200000
13204,Maruti Swift,Maruti,Swift,2019,5000,Petrol,Manual,20.4,570000
13205,Maruti Ertiga,Maruti,Ertiga,2019,50000,Diesel,Manual,24.52,800000
13206,Maruti Baleno,Maruti,Baleno,2018,20000,Petrol,Manual,21.4,599000
13207,Renault KWID,Renault,KWID,2019,20000,Petrol,Manual,25.17,300000
13208,Toyota Innova,Toyota,Innova,2011,180000,Diesel,Manual,12.8,400000
13209,BMW X5,BMW,X5,2016,60000,Diesel,Automatic,15.97,3350000
13210,Skoda Rapid,Skoda,Rapid,2016,70000,Diesel,Manual,20.5,525000
13211,Mahindra Scorpio,Mahindra,Scorpio,2016,69000,Diesel,Automatic,11.79,650000
13212,Skoda Rapid,Skoda,Rapid,2018,60000,Diesel,Automatic,21.66,850000
13213,Maruti Ciaz,Maruti,Ciaz,2016,120000,Diesel,Manual,26.21,580000
13214,Hyundai Grand,Hyundai,Grand,2017,50215,Petrol,Manual,18.9,450000
13215,Hyundai Venue,Hyundai,Venue,2021,18700,Diesel,Manual,23.7,1045000
13216,Hyundai Santro,Hyundai,Santro,2016,35000,Petrol,Manual,17.92,300000
13217,Maruti Ciaz,Maruti,Ciaz,2018,100000,Diesel,Manual,28.09,660000
13218,Tata Hexa,Tata,Hexa,2019,41723,Diesel,Manual,17.6,1350000
13219,Toyota Innova,Toyota,Innova,2013,68830,Diesel,Manual,12.8,685000
13220,Audi A6,Audi,A6,2013,110000,Diesel,Automatic,17.68,1100000
13221,Hyundai Verna,Hyundai,Verna,2021,5630,Petrol,Manual,17.0,975000
13222,Hyundai i20,Hyundai,i20,2017,109555,Diesel,Manual,22.54,655000
13223,Hyundai Verna,Hyundai,Verna,2011,90000,Diesel,Manual,18.1,290000
13224,Honda Amaze,Honda,Amaze,2015,75000,Diesel,Manual,25.8,390000
13225,Maruti Ertiga,Maruti,Ertiga,2021,8000,Petrol,Automatic,17.99,1099000
13226,Maruti Ciaz,Maruti,Ciaz,2019,40000,Diesel,Manual,28.09,800000
13227,Toyota Fortuner,Toyota,Fortuner,2017,120000,Diesel,Manual,12.55,2150000
13228,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,2009,47200,Petrol,Automatic,10.13,625000
13229,Maruti Ignis,Maruti,Ignis,2020,50000,Petrol,Manual,20.89,450000
13230,Hyundai Santro,Hyundai,Santro,2015,76945,Petrol,Manual,17.92,350000
13231,Maruti Alto,Maruti,Alto,2016,110000,Petrol,Manual,20.92,200000
13232,Honda City,Honda,City,2019,53000,Petrol,Automatic,18.0,1095000
13233,Maruti Swift,Maruti,Swift,2019,62904,Diesel,Manual,28.4,700000
13234,Hyundai Verna,Hyundai,Verna,2014,58000,Diesel,Manual,22.32,625000
13235,Volkswagen Vento,Volkswagen,Vento,2019,49000,Diesel,Automatic,22.15,950000
13236,Mahindra XUV500,Mahindra,XUV500,2019,54212,Diesel,Manual,16.0,1350000
13237,Honda Amaze,Honda,Amaze,2021,8760,Petrol,Automatic,19.0,800000
13238,Renault Duster,Renault,Duster,2015,62000,Diesel,Manual,19.87,395000
13239,Renault KWID,Renault,KWID,2019,40000,Petrol,Automatic,24.04,350000
13240,Maruti Swift Dzire,Maruti,Swift Dzire,2018,70000,Diesel,Automatic,26.59,675000
13241,Maruti Ciaz,Maruti,Ciaz,2020,40000,Diesel,Manual,28.09,800000
13242,Hyundai i10,Hyundai,i10,2012,70000,Petrol,Manual,19.81,170000
13243,Hyundai Creta,Hyundai,Creta,2017,52000,Diesel,Manual,21.38,925000
13244,Hyundai i20,Hyundai,i20,2017,80131,Diesel,Manual,22.54,625000
13245,Maruti Celerio,Maruti,Celerio,2018,41944,Petrol,Automatic,23.1,485000
13246,Hyundai Elantra,Hyundai,Elantra,2018,28000,Petrol,Automatic,14.62,1525000
13247,Maruti Vitara,Maruti,Vitara,2019,20000,Diesel,Manual,24.3,800000
13248,Honda Civic,Honda,Civic,2012,60000,Petrol,Manual,13.5,275000
13249,Maruti Ertiga,Maruti,Ertiga,2019,68000,Diesel,Manual,24.52,900000
13250,Hyundai Verna,Hyundai,Verna,2016,89000,Diesel,Automatic,22.32,550000
13251,Maruti Swift,Maruti,Swift,2016,90000,Diesel,Manual,25.2,390000
13252,Mahindra Bolero,Mahindra,Bolero,2012,47000,Diesel,Manual,14.0,545000
13253,Jaguar XF,Jaguar,XF,2016,28000,Diesel,Automatic,16.36,3190000
13254,Ford Ecosport,Ford,Ecosport,2019,63000,Petrol,Manual,15.9,865000
13255,Honda City,Honda,City,2016,67000,Diesel,Manual,26.0,549000
13256,Ford Figo,Ford,Figo,2018,49392,Petrol,Manual,18.16,575000
13257,Honda WR-V,Honda,WR-V,2019,65000,Diesel,Manual,25.5,800000
13258,Hyundai Creta,Hyundai,Creta,2019,50000,Diesel,Manual,19.67,1200000
13259,Maruti Swift,Maruti,Swift,2014,90000,Petrol,Manual,18.6,280000
13260,Maruti Swift,Maruti,Swift,2014,92000,Diesel,Manual,22.9,525000
13261,Mahindra Thar,Mahindra,Thar,2019,60000,Diesel,Manual,16.55,950000
13262,Datsun RediGO,Datsun,RediGO,2019,17731,Petrol,Manual,22.7,270000
13263,Toyota Fortuner,Toyota,Fortuner,2013,85000,Diesel,Manual,11.5,1100000
13264,Maruti Vitara,Maruti,Vitara,2019,61326,Diesel,Manual,24.3,985000
13265,Maruti Celerio,Maruti,Celerio,2019,32000,Petrol,Manual,23.1,450000
13266,Hyundai Creta,Hyundai,Creta,2017,57000,Petrol,Automatic,13.0,800000
13267,Hyundai Verna,Hyundai,Verna,2020,42700,Diesel,Manual,22.0,860000
13268,Maruti Ertiga,Maruti,Ertiga,2016,35000,Petrol,Manual,17.5,585000
13269,Maruti Wagon R,Maruti,Wagon R,2019,10000,Petrol,Automatic,20.51,400000
13270,Honda Civic,Honda,Civic,2010,110000,Petrol,Manual,13.5,400000
13271,Maruti Ertiga,Maruti,Ertiga,2017,78368,Diesel,Manual,20.77,785000
13272,Hyundai i20,Hyundai,i20,2017,37924,Petrol,Manual,17.0,550000
13273,Ford Ecosport,Ford,Ecosport,2016,104859,Diesel,Manual,22.7,425000
13274,Ford Ecosport,Ford,Ecosport,2019,63000,Diesel,Manual,23.0,831000
13275,Kia Seltos,Kia,Seltos,2021,7100,Diesel,Automatic,17.8,1950000
13276,Honda Jazz,Honda,Jazz,2019,52377,Petrol,Automatic,19.0,785000
13277,Volkswagen Polo,Volkswagen,Polo,2019,14000,Petrol,Manual,16.2,750000
13278,Volkswagen Polo,Volkswagen,Polo,2018,70000,Diesel,Manual,22.07,675000
13279,Hyundai Grand,Hyundai,Grand,2020,18000,Diesel,Manual,24.0,685000
13280,Hyundai Verna,Hyundai,Verna,2021,7000,Diesel,Automatic,19.08,1295000
13281,Maruti Ciaz,Maruti,Ciaz,2017,49000,Petrol,Manual,20.73,635000
13282,Honda City,Honda,City,2016,62000,Diesel,Manual,26.0,640000
13283,Volkswagen Vento,Volkswagen,Vento,2015,34000,Petrol,Manual,15.04,400000
13284,Honda WR-V,Honda,WR-V,2019,66000,Diesel,Manual,25.5,725000
13285,Renault KWID,Renault,KWID,2019,35000,Petrol,Automatic,24.04,350000
13286,Hyundai Venue,Hyundai,Venue,2022,5000,Petrol,Manual,18.27,1050000
13287,Hyundai i20,Hyundai,i20,2017,64000,Diesel,Manual,22.54,620000
13288,Skoda Rapid,Skoda,Rapid,2014,85600,Diesel,Manual,20.5,475000
13289,Toyota Innova,Toyota,Innova,2015,77000,Diesel,Manual,12.8,645000
13290,Maruti Celerio,Maruti,Celerio,2017,57000,Petrol,Automatic,23.1,495000
13291,Renault KWID,Renault,KWID,2020,8627,Petrol,Manual,21.74,385000
13292,Volkswagen Polo,Volkswagen,Polo,2015,100000,Diesel,Manual,22.07,290000
13293,Maruti Eeco,Maruti,Eeco,2019,48000,CNG,Manual,15.1,421000
13294,Volkswagen Polo,Volkswagen,Polo,2015,56000,Petrol,Manual,16.2,385000
13295,Toyota Innova,Toyota,Innova,2010,193000,Diesel,Manual,12.8,425000
13296,Hyundai Grand,Hyundai,Grand,2019,20000,Petrol,Manual,18.9,500000
13297,Ford Ecosport,Ford,Ecosport,2020,6500,Diesel,Manual,22.77,899000
13298,Maruti Alto,Maruti,Alto,2015,90000,CNG,Manual,30.46,185000
13299,Volkswagen Polo,Volkswagen,Polo,2019,37450,Petrol,Automatic,17.21,895000
13300,Honda City,Honda,City,2018,88102,Diesel,Manual,26.0,685000
13301,Honda City,Honda,City,2012,47000,Petrol,Manual,17.0,325000
13302,Maruti Wagon R,Maruti,Wagon R,2014,37623,Petrol,Manual,20.51,296000
13303,Honda Amaze,Honda,Amaze,2016,49000,Petrol,Manual,18.0,495000
13304,Hyundai i20,Hyundai,i20,2014,69000,Diesel,Manual,21.9,460000
13305,Maruti Eeco,Maruti,Eeco,2013,100000,Petrol,Manual,15.37,150000
13306,Hyundai Verna,Hyundai,Verna,2015,90000,Diesel,Manual,22.32,525000
13307,Maruti Swift Dzire,Maruti,Swift Dzire,2015,60855,Petrol,Manual,19.1,500000
13308,Maruti Swift Dzire,Maruti,Swift Dzire,2015,86300,Petrol,Manual,19.1,440000
13309,Hyundai i20,Hyundai,i20,2017,78000,Diesel,Manual,22.54,650000
13310,Hyundai i10,Hyundai,i10,2013,50000,Petrol,Manual,20.36,210000
13311,Maruti Wagon R,Maruti,Wagon R,2017,42100,CNG,Manual,26.6,375000
13312,Maruti Alto,Maruti,Alto,2017,35000,Petrol,Manual,22.74,300000
13313,Toyota Innova,Toyota,Innova,2010,143448,Diesel,Manual,12.8,700000
13314,Tata Tiago,Tata,Tiago,2019,39543,Diesel,Manual,27.28,485000
13315,Renault KWID,Renault,KWID,2018,46000,Petrol,Manual,25.17,315000
13316,Maruti Celerio,Maruti,Celerio,2018,51000,Petrol,Automatic,23.1,435000
13317,Mahindra XUV500,Mahindra,XUV500,2017,80000,Diesel,Manual,16.0,1100000
13318,Hyundai i20,Hyundai,i20,2017,60000,Petrol,Manual,18.6,500000
13319,Hyundai i20,Hyundai,i20,2019,50000,Petrol,Manual,18.6,655000
