,car_name,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,selling_price
18397,Maruti Celerio,Maruti,Celerio,6,110000,Petrol,Manual,23.1,240000
18398,Skoda Rapid,Skoda,Rapid,7,65000,Petrol,Manual,15,575000
18399,Maruti Ciaz,Maruti,Ciaz,7,120000,Diesel,Manual,26.21,560000
18400,Maruti Swift Dzire,Maruti,Swift Dzire,3,58100,Diesel,Manual,28.4,790000
18401,Maruti Wagon R,Maruti,Wagon R,5,50000,CNG,Manual,26.6,320000
18403,Skoda Octavia,Skoda,Octavia,3,63500,Diesel,Automatic,19.5,1950000
18404,Hyundai Grand,Hyundai,Grand,7,23113,Petrol,Manual,18.9,425000
18405,Hyundai Santro,Hyundai,Santro,6,76300,Petrol,Manual,17.92,349000
18407,Hyundai Creta,Hyundai,Creta,4,47000,Diesel,Manual,19.67,1115000
18408,Maruti Ignis,Maruti,Ignis,4,32334,Petrol,Automatic,20.89,550000
18409,Hyundai i10,Hyundai,i10,13,67000,Petrol,Manual,20.36,180000
18411,Volkswagen Polo,Volkswagen,Polo,7,20000,Petrol,Manual,16.47,650000
18413,Renault Duster,Renault,Duster,5,80000,Diesel,Manual,19.87,950000
18418,Maruti Alto,Maruti,Alto,14,69000,Petrol,Manual,19.7,178000
18420,Maruti Swift Dzire,Maruti,Swift Dzire,4,40000,Petrol,Manual,20.85,580000
18421,BMW 3,BMW,3,11,60000,Diesel,Automatic,13.2,900000
18422,Skoda Rapid,Skoda,Rapid,9,110000,Diesel,Manual,20.5,440000
18423,Honda Amaze,Honda,Amaze,5,40000,Petrol,Automatic,15.5,400000
18424,Toyota Fortuner,Toyota,Fortuner,4,69403,Diesel,Manual,14.24,2800000
18425,Ford Ecosport,Ford,Ecosport,5,125000,Diesel,Manual,22.77,725000
18426,Hyundai i20,Hyundai,i20,5,19000,Petrol,Manual,18.6,550000
18427,Mahindra XUV500,Mahindra,XUV500,6,37000,Diesel,Manual,16,1170000
18428,Toyota Innova,Toyota,Innova,5,70000,Diesel,Manual,13.68,1600000
18429,Maruti Swift Dzire,Maruti,Swift Dzire,9,37801,Petrol,Manual,17.5,500000
18432,Hyundai i10,Hyundai,i10,11,52000,Petrol,Manual,20.36,310000
18433,Hyundai i20,Hyundai,i20,3,11000,Petrol,Manual,18.6,795000
18434,Hyundai Verna,Hyundai,Verna,4,50000,Petrol,Manual,17.01,675000
18437,Maruti Ertiga,Maruti,Ertiga,8,120000,Diesel,Manual,20.77,600000
18438,Tata Safari,Tata,Safari,8,120000,Diesel,Manual,14,480000
18439,Tata Tiago,Tata,Tiago,2,15000,Petrol,Manual,23.84,500000
18440,Datsun GO,Datsun,GO,6,110000,Petrol,Manual,19.44,280000
18442,Hyundai i20,Hyundai,i20,8,33000,Diesel,Manual,21.9,425000
18443,Lexus NX,Lexus,NX,3,7622,Petrol,Automatic,18.32,6400000
18444,Hyundai i20,Hyundai,i20,4,50000,Petrol,Manual,18.6,546000
18445,Hyundai Verna,Hyundai,Verna,9,61000,Diesel,Manual,22.32,390000
18446,Hyundai Grand,Hyundai,Grand,3,1700,Petrol,Manual,18.9,665000
18447,Skoda Rapid,Skoda,Rapid,7,54500,Petrol,Automatic,14.3,495000
18448,Hyundai Santro,Hyundai,Santro,14,80000,Petrol,Manual,17.8,110000
18449,Hyundai i20,Hyundai,i20,11,56660,Petrol,Manual,18.5,340000
18450,Maruti Wagon R,Maruti,Wagon R,6,40000,Petrol,Manual,20.51,400000
18451,Maruti Swift,Maruti,Swift,4,28000,Diesel,Manual,25.2,710000
18452,Honda City,Honda,City,5,62000,Diesel,Manual,26,615000
18453,Toyota Innova,Toyota,Innova,12,110000,Diesel,Manual,12.8,625000
18454,Volkswagen Polo,Volkswagen,Polo,3,16000,Petrol,Manual,16.2,635000
18455,Volkswagen Vento,Volkswagen,Vento,8,44000,Petrol,Manual,15.04,550000
18456,Honda City,Honda,City,5,80634,Petrol,Automatic,18,770000
18457,Honda City,Honda,City,13,110000,Petrol,Manual,17,175000
18458,Maruti Alto,Maruti,Alto,1,10000,Petrol,Manual,22.05,350000
18459,Hyundai i10,Hyundai,i10,5,25000,Petrol,Manual,19.81,395000
18460,BMW 3,BMW,3,7,40000,Diesel,Automatic,18.88,2250000
18461,Maruti Swift Dzire,Maruti,Swift Dzire,4,42000,Petrol,Manual,22,575000
18462,Tata Tiago,Tata,Tiago,2,16000,Petrol,Manual,23.84,539000
18465,Hyundai Verna,Hyundai,Verna,11,25000,Diesel,Manual,16.2,300000
18467,Maruti Celerio,Maruti,Celerio,4,54202,Petrol,Automatic,23.1,435000
18468,Volkswagen Polo,Volkswagen,Polo,6,7000,Petrol,Manual,16.47,625000
18469,Ford Ecosport,Ford,Ecosport,7,74300,Petrol,Automatic,16.5,649000
18471,Maruti Swift,Maruti,Swift,5,110000,Diesel,Manual,25.2,530000
18472,Volkswagen Polo,Volkswagen,Polo,4,59894,Petrol,Manual,16.2,543000
18473,Honda Amaze,Honda,Amaze,6,77000,Diesel,Manual,25.8,465000
18474,Hyundai i20,Hyundai,i20,10,40434,Petrol,Manual,17,450000
18475,Skoda Rapid,Skoda,Rapid,6,100000,Petrol,Manual,15,485000
18476,Hyundai Grand,Hyundai,Grand,2,13900,Petrol,Manual,18.9,590000
18477,Honda City,Honda,City,13,43639,Petrol,Automatic,12,300000
18478,Maruti Alto,Maruti,Alto,10,72000,Petrol,Manual,20.92,260000
18480,Ford Figo,Ford,Figo,8,60000,Diesel,Manual,20,250000
18481,Hyundai i10,Hyundai,i10,8,25981,Petrol,Manual,20.36,399000
18482,Volkswagen Polo,Volkswagen,Polo,6,58111,Diesel,Manual,20.14,635000
18483,Jaguar XF,Jaguar,XF,5,28000,Diesel,Automatic,19.33,2950000
18484,Hyundai Creta,Hyundai,Creta,6,60000,Diesel,Manual,19.67,910000
18486,Hyundai i10,Hyundai,i10,9,50000,Petrol,Manual,20.36,350000
18488,Skoda Rapid,Skoda,Rapid,7,142000,Petrol,Manual,15,570000
18489,Maruti Alto,Maruti,Alto,6,39949,Petrol,Automatic,23.95,375000
18490,Maruti Alto,Maruti,Alto,10,19600,Petrol,Manual,19.7,190000
18491,BMW 5,BMW,5,5,45000,Diesel,Automatic,14.69,3590000
18492,Skoda Superb,Skoda,Superb,11,95000,Petrol,Manual,13.1,300000
18493,Hyundai i20,Hyundai,i20,2,18000,Petrol,Manual,18.6,700000
18495,Toyota Innova,Toyota,Innova,3,44000,Diesel,Automatic,11.36,2099000
18496,Hyundai Grand,Hyundai,Grand,4,37712,Petrol,Automatic,18.9,600000
18498,Maruti Swift Dzire,Maruti,Swift Dzire,6,58904,Petrol,Manual,22,475000
18499,Hyundai Grand,Hyundai,Grand,2,15000,Petrol,Manual,18.9,550000
18500,Skoda Octavia,Skoda,Octavia,3,17000,Petrol,Automatic,15.1,1949000
18501,Maruti Ciaz,Maruti,Ciaz,4,44771,Petrol,Manual,28.09,800000
18502,Skoda Rapid,Skoda,Rapid,8,42605,Petrol,Manual,15,520000
18503,Hyundai i20,Hyundai,i20,5,50000,Petrol,Manual,18.6,530000
18504,Tata Hexa,Tata,Hexa,4,60000,Diesel,Automatic,17.6,1350000
18505,Maruti Swift,Maruti,Swift,11,78000,Diesel,Manual,28.4,255000
18506,Mahindra Scorpio,Mahindra,Scorpio,7,98000,Diesel,Manual,12.05,745000
18507,Toyota Innova,Toyota,Innova,7,146000,Diesel,Manual,12.99,1000000
18508,Toyota Camry,Toyota,Camry,6,64000,Electric,Automatic,19.16,1699000
18509,Maruti Swift,Maruti,Swift,5,100000,Diesel,Manual,25.2,600000
18510,Hyundai i20,Hyundai,i20,7,69000,Diesel,Manual,22.54,599000
18511,Honda Amaze,Honda,Amaze,5,30685,Diesel,Manual,24.7,725000
18513,Hyundai Verna,Hyundai,Verna,7,10000,Petrol,Manual,17.43,600000
18514,Maruti Swift Dzire,Maruti,Swift Dzire,9,170000,Diesel,Manual,19.3,450000
18515,Maruti Ciaz,Maruti,Ciaz,5,62563,Diesel,Manual,28.09,750000
18516,Hyundai i20,Hyundai,i20,4,49000,Petrol,Manual,18.6,664000
18517,Jaguar XF,Jaguar,XF,6,49400,Diesel,Automatic,19.33,2700000
18520,Toyota Innova,Toyota,Innova,10,129238,Diesel,Manual,12.8,925000
18521,Maruti Swift Dzire,Maruti,Swift Dzire,3,120000,Diesel,Manual,28.4,600000
18522,Maruti Swift,Maruti,Swift,12,98206,Diesel,Manual,17.8,335000
18523,Maruti Vitara,Maruti,Vitara,4,22000,Diesel,Manual,24.3,955000
18524,Jeep Compass,Jeep,Compass,4,59500,Diesel,Manual,17.1,1365000
18525,Hyundai Elantra,Hyundai,Elantra,9,78000,Diesel,Automatic,19.5,745000
18526,BMW X3,BMW,X3,7,65000,Diesel,Automatic,18.56,1725000
18528,Ford Ecosport,Ford,Ecosport,3,32387,Diesel,Manual,22.77,965000
18529,Maruti Swift,Maruti,Swift,8,80000,Diesel,Manual,22.9,350000
18530,Maruti Swift Dzire,Maruti,Swift Dzire,8,45000,Diesel,Manual,28.4,625000
18531,Maruti Ciaz,Maruti,Ciaz,2,10000,Petrol,Automatic,20.28,910000
18532,BMW X5,BMW,X5,5,48000,Diesel,Automatic,15.97,4495000
18533,Ford Ecosport,Ford,Ecosport,5,40000,Petrol,Automatic,15.63,775000
18535,Maruti Wagon R,Maruti,Wagon R,8,63000,Petrol,Manual,21.79,330000
18536,Hyundai Verna,Hyundai,Verna,6,28789,Petrol,Manual,17.01,625000
18537,Maruti Ciaz,Maruti,Ciaz,6,45000,Petrol,Manual,20.73,540000
18538,Hyundai Verna,Hyundai,Verna,8,60000,Petrol,Manual,17.01,420000
18539,Renault KWID,Renault,KWID,4,36628,Petrol,Manual,23.01,420000
18540,Renault Duster,Renault,Duster,9,103500,Diesel,Manual,19.01,475000
18541,Maruti Swift,Maruti,Swift,7,53800,Diesel,Manual,25.2,585000
18542,Skoda Superb,Skoda,Superb,7,59000,Diesel,Automatic,17.2,1250000
18543,Honda City,Honda,City,12,61000,Petrol,Automatic,16.8,310000
18544,Audi A4,Audi,A4,9,80000,Diesel,Automatic,16.55,1475000
18546,BMW 5,BMW,5,8,72000,Diesel,Automatic,17.09,2000000
18547,Hyundai Grand,Hyundai,Grand,6,21000,Petrol,Manual,18.9,505000
18548,Hyundai Elantra,Hyundai,Elantra,7,77000,Diesel,Automatic,19.5,795000
18549,Maruti Baleno,Maruti,Baleno,4,26000,Petrol,Manual,21.4,785000
18551,Maruti Swift Dzire,Maruti,Swift Dzire,7,60000,Petrol,Manual,19.1,560000
18552,Hyundai i20,Hyundai,i20,11,120000,Petrol,Manual,17,325000
18554,Ford Figo,Ford,Figo,10,35000,Petrol,Manual,15.6,175000
18555,Maruti Alto,Maruti,Alto,15,110000,Petrol,Manual,19.7,125000
18556,Hyundai Creta,Hyundai,Creta,6,40000,Diesel,Manual,21.38,860000
18557,Ford Ecosport,Ford,Ecosport,6,55524,Diesel,Manual,22.77,745000
18559,Hyundai i20,Hyundai,i20,4,52000,Diesel,Manual,22.54,550000
18561,Toyota Innova,Toyota,Innova,11,120000,Diesel,Manual,12.8,500000
18562,Ford Figo,Ford,Figo,9,70000,Diesel,Manual,20,225000
18564,Maruti Celerio,Maruti,Celerio,6,40000,Petrol,Manual,21.63,335000
18566,Ford Ecosport,Ford,Ecosport,5,66000,Diesel,Manual,22.77,800000
18567,Maruti Eeco,Maruti,Eeco,5,37000,CNG,Manual,15.1,285000
18568,Maruti Wagon R,Maruti,Wagon R,4,16000,Petrol,Manual,20.51,425000
18570,Mahindra XUV500,Mahindra,XUV500,6,140000,Diesel,Manual,16,1050000
18571,Maruti Swift,Maruti,Swift,9,40000,Diesel,Manual,22.9,430000
18572,Maruti Wagon R,Maruti,Wagon R,6,65000,Petrol,Automatic,21.79,550000
18573,BMW 7,BMW,7,14,85000,Diesel,Automatic,16.46,1050000
18576,Hyundai i20,Hyundai,i20,7,40000,Petrol,Automatic,15,540000
18577,Maruti Ciaz,Maruti,Ciaz,6,130000,Diesel,Manual,28.09,750000
18578,Toyota Innova,Toyota,Innova,10,66000,Diesel,Manual,12.8,750000
18579,Volkswagen Polo,Volkswagen,Polo,9,55252,Diesel,Manual,22.07,375000
18580,Maruti Ciaz,Maruti,Ciaz,5,80000,Diesel,Manual,28.09,720000
18581,Ford Ecosport,Ford,Ecosport,5,76000,Diesel,Manual,22.77,725000
18582,Renault Duster,Renault,Duster,5,40000,Diesel,Manual,19.87,575000
18584,Hyundai Grand,Hyundai,Grand,6,16560,Petrol,Manual,18.9,340000
18586,Honda City,Honda,City,6,90000,Diesel,Manual,25.1,650000
18587,Maruti Swift,Maruti,Swift,13,110000,Diesel,Manual,17.8,125000
18588,Maruti Swift,Maruti,Swift,9,43000,Petrol,Manual,18.6,400000
18589,Hyundai i20,Hyundai,i20,3,25000,Petrol,Manual,18.6,770000
18590,Maruti Swift Dzire,Maruti,Swift Dzire,7,90000,Diesel,Manual,19.3,410000
18592,BMW 3,BMW,3,7,118000,Diesel,Automatic,19.62,2000000
18593,Hyundai Elantra,Hyundai,Elantra,8,77000,Diesel,Manual,22.7,600000
18596,Volkswagen Polo,Volkswagen,Polo,2,45000,Petrol,Manual,17.74,650000
18597,Hyundai Creta,Hyundai,Creta,6,79828,Diesel,Automatic,17.01,1060000
18598,Maruti Baleno,Maruti,Baleno,2,7801,Petrol,Manual,21.01,800000
18600,Honda WR-V,Honda,WR-V,4,33456,Diesel,Manual,25.5,850000
18601,Honda City,Honda,City,6,87000,Diesel,Manual,26,525000
18602,Maruti Swift,Maruti,Swift,8,68000,Diesel,Manual,17.8,395000
18603,Maruti Swift,Maruti,Swift,10,22000,Diesel,Manual,28.4,425000
18604,Skoda Rapid,Skoda,Rapid,4,105000,Diesel,Automatic,21.72,875000
18605,Mahindra XUV500,Mahindra,XUV500,5,46100,Diesel,Manual,16,1050000
18606,Renault KWID,Renault,KWID,3,16000,Petrol,Automatic,24.04,465000
18607,Renault KWID,Renault,KWID,1,10000,Petrol,Manual,23.01,470000
18608,Maruti Baleno,Maruti,Baleno,3,10001,Petrol,Automatic,21.4,759000
18609,Hyundai Santro,Hyundai,Santro,10,49000,Petrol,Manual,17.92,195000
18610,Maruti Ertiga,Maruti,Ertiga,6,94000,Diesel,Manual,25.47,699000
18611,Maruti Baleno,Maruti,Baleno,5,26208,Petrol,Manual,21.01,575000
18612,BMW 6,BMW,6,3,11000,Diesel,Automatic,17.09,5600000
18613,Honda Amaze,Honda,Amaze,3,78000,Diesel,Manual,24.7,600000
18614,Maruti Alto,Maruti,Alto,9,52000,Petrol,Manual,24.7,195000
18616,Maruti Ertiga,Maruti,Ertiga,6,75000,Diesel,Manual,25.47,650000
18617,Hyundai Grand,Hyundai,Grand,3,58000,Petrol,Automatic,18.9,440000
18618,Maruti Celerio,Maruti,Celerio,6,52000,Petrol,Automatic,23.1,450000
18619,Toyota Fortuner,Toyota,Fortuner,10,158000,Diesel,Manual,11.5,1050000
18621,Maruti Vitara,Maruti,Vitara,5,20000,Diesel,Manual,24.3,850000
18624,Maruti Ciaz,Maruti,Ciaz,6,41348,Diesel,Manual,26.21,650000
18625,Volkswagen Polo,Volkswagen,Polo,5,49000,Petrol,Manual,16.2,575000
18626,Tata Tiago,Tata,Tiago,4,25000,Petrol,Automatic,23.84,520000
18627,BMW 3,BMW,3,7,88000,Diesel,Automatic,18.88,2250000
18628,BMW 5,BMW,5,4,32000,Diesel,Automatic,22.48,3150000
18629,Maruti Vitara,Maruti,Vitara,5,20000,Diesel,Manual,24.3,900000
18630,Honda Jazz,Honda,Jazz,3,15000,Diesel,Manual,27.3,700000
18631,Maruti Swift,Maruti,Swift,3,18600,Petrol,Manual,22,520000
18632,Audi A4,Audi,A4,9,85250,Diesel,Automatic,16.55,1295000
18633,Maruti Baleno,Maruti,Baleno,3,60000,Petrol,Manual,21.4,710000
18634,Land Rover Rover,Land Rover,Rover,7,61000,Diesel,Automatic,12.65,5700000
18635,Volkswagen Polo,Volkswagen,Polo,4,26000,Petrol,Manual,16.47,680000
18636,Volkswagen Polo,Volkswagen,Polo,5,72000,Diesel,Manual,20.14,650000
18637,Hyundai Verna,Hyundai,Verna,6,72600,Petrol,Manual,17.01,525000
18638,Renault KWID,Renault,KWID,5,14183,Petrol,Manual,22.3,395000
18641,Maruti Swift,Maruti,Swift,7,14800,Petrol,Manual,21.21,495000
18642,BMW 5,BMW,5,1,15000,Diesel,Automatic,18.59,5400000
18643,Hyundai i10,Hyundai,i10,11,90000,Petrol,Manual,20.36,150000
18644,Jaguar XF,Jaguar,XF,9,105000,Diesel,Automatic,14.74,1900000
18645,Honda City,Honda,City,5,77694,Petrol,Manual,17.8,795000
18647,Toyota Fortuner,Toyota,Fortuner,5,32000,Diesel,Manual,14.24,2600000
18649,Honda Civic,Honda,Civic,12,76000,Petrol,Automatic,13.9,325000
18651,Honda Amaze,Honda,Amaze,3,60000,Diesel,Manual,25.8,667000
18652,Skoda Rapid,Skoda,Rapid,3,17000,Petrol,Manual,15,775000
18654,Maruti Wagon R,Maruti,Wagon R,10,90000,CNG,Manual,26.2,280000
18655,Audi A6,Audi,A6,5,35000,Diesel,Automatic,18.53,3125000
18656,Maruti Ertiga,Maruti,Ertiga,5,57000,Diesel,Manual,24.52,590000
18657,Honda Civic,Honda,Civic,13,90000,Petrol,Automatic,12.9,500000
18658,Mahindra Bolero,Mahindra,Bolero,10,75000,Diesel,Manual,13.6,350000
18660,Hyundai Creta,Hyundai,Creta,6,59000,Diesel,Manual,20.5,790000
18661,Maruti Wagon R,Maruti,Wagon R,12,26000,Petrol,Manual,18.9,150000
18663,Hyundai Santro,Hyundai,Santro,14,44000,Petrol,Manual,17.92,245000
18665,Hyundai Verna,Hyundai,Verna,2,28000,Diesel,Manual,22,1080000
18667,Maruti Swift,Maruti,Swift,4,19000,Petrol,Manual,20.4,625000
18668,Land Rover Rover,Land Rover,Rover,8,51000,Diesel,Automatic,12.7,4900000
18669,Maruti Swift Dzire,Maruti,Swift Dzire,9,112000,Diesel,Manual,23.4,550000
18670,Maruti Vitara,Maruti,Vitara,4,61000,Diesel,Manual,24.3,945000
18671,Maruti Ciaz,Maruti,Ciaz,5,60000,Diesel,Manual,28.09,730000
18672,Maruti Baleno,Maruti,Baleno,3,15000,Petrol,Automatic,21.4,775000
18673,Hyundai Grand,Hyundai,Grand,7,24000,Petrol,Automatic,18.9,455000
18674,Toyota Innova,Toyota,Innova,4,43000,Diesel,Manual,13.68,1375000
18675,Hyundai i20,Hyundai,i20,4,34004,Petrol,Manual,18.6,690000
18676,Toyota Yaris,Toyota,Yaris,3,17000,Petrol,Manual,17.18,1025000
18678,Hyundai Grand,Hyundai,Grand,6,19526,Petrol,Manual,18.9,540000
18679,Toyota Innova,Toyota,Innova,11,195000,Diesel,Manual,12.8,480000
18680,Maruti Swift Dzire,Maruti,Swift Dzire,3,14506,Petrol,Automatic,22,765000
18681,Maruti Baleno,Maruti,Baleno,2,25000,Petrol,Manual,21.4,736000
18682,Maruti Wagon R,Maruti,Wagon R,7,70000,Petrol,Manual,20.51,325000
18685,Volkswagen Polo,Volkswagen,Polo,10,63000,Petrol,Manual,16.47,250000
18686,Maruti Swift Dzire,Maruti,Swift Dzire,5,63581,Petrol,Manual,20.85,575000
18687,Renault KWID,Renault,KWID,3,25000,Petrol,Manual,25.17,330000
18689,Hyundai i10,Hyundai,i10,11,100000,Petrol,Manual,20.36,170000
18690,Skoda Rapid,Skoda,Rapid,8,85500,Diesel,Manual,20.5,270000
18691,Volkswagen Polo,Volkswagen,Polo,5,78000,Petrol,Automatic,17.21,725000
18692,Maruti Ertiga,Maruti,Ertiga,6,35020,Diesel,Manual,24.2,740000
18693,Hyundai i10,Hyundai,i10,11,68000,Petrol,Automatic,16.95,325000
18694,Hyundai Grand,Hyundai,Grand,2,10000,Petrol,Manual,18.9,540000
18695,Maruti Wagon R,Maruti,Wagon R,12,20000,Petrol,Manual,18.9,200000
18696,Maruti Ignis,Maruti,Ignis,3,10503,Petrol,Automatic,20.89,535000
18697,Honda City,Honda,City,4,12729,Petrol,Manual,17.14,1138000
18698,Mahindra KUV,Mahindra,KUV,5,72643,Diesel,Manual,25.32,475000
18699,Maruti Wagon R,Maruti,Wagon R,6,25000,Petrol,Manual,20.51,375000
18700,Honda City,Honda,City,15,89000,Petrol,Manual,17.7,135000
18701,Hyundai Creta,Hyundai,Creta,4,7900,Petrol,Manual,15.29,1175000
18702,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4,45425,Diesel,Automatic,19.27,3375000
18703,Volkswagen Polo,Volkswagen,Polo,6,95000,Diesel,Manual,20.14,555000
18704,Hyundai Verna,Hyundai,Verna,9,100000,Diesel,Manual,22.32,400000
18705,Hyundai Grand,Hyundai,Grand,2,10000,Petrol,Manual,18.9,530000
18706,Maruti Alto,Maruti,Alto,9,25000,Petrol,Manual,20.92,270000
18707,Volkswagen Vento,Volkswagen,Vento,8,110000,Diesel,Manual,20.54,350000
18708,Honda Jazz,Honda,Jazz,4,30000,Petrol,Manual,18.7,550000
18709,Audi A8,Audi,A8,11,30000,Petrol,Automatic,8.5,2200000
18711,Maruti Ertiga,Maruti,Ertiga,4,63000,Diesel,Manual,24.52,750000
18713,Renault Duster,Renault,Duster,5,43811,Diesel,Manual,19.87,890000
18714,Hyundai i20,Hyundai,i20,6,56490,Diesel,Manual,22.54,525000
18715,Maruti Alto,Maruti,Alto,7,19000,Petrol,Manual,22.74,325000
18716,Hyundai i20,Hyundai,i20,11,100000,Petrol,Manual,17,200000
18717,Volkswagen Polo,Volkswagen,Polo,7,78000,Diesel,Manual,20.14,450000
18718,Honda City,Honda,City,9,58000,Petrol,Manual,17,575000
18724,Maruti Wagon R,Maruti,Wagon R,12,70000,Petrol,Manual,18.9,134000
18725,Hyundai Grand,Hyundai,Grand,5,27471,Petrol,Automatic,18.9,480000
18727,Toyota Innova,Toyota,Innova,8,75000,Diesel,Manual,12.8,650000
18728,Volkswagen Polo,Volkswagen,Polo,9,104233,Diesel,Manual,22.07,380000
18731,Maruti Ertiga,Maruti,Ertiga,7,51000,Petrol,Manual,16.02,625000
18733,Hyundai i10,Hyundai,i10,8,71236,Petrol,Manual,20.36,310000
18735,Maruti Ciaz,Maruti,Ciaz,3,21052,Petrol,Automatic,19.12,885000
18736,Volkswagen Vento,Volkswagen,Vento,7,68000,Petrol,Manual,15.04,440000
18737,Maruti Wagon R,Maruti,Wagon R,3,40000,Petrol,Manual,20.51,430000
18738,Maruti Vitara,Maruti,Vitara,5,90000,Diesel,Manual,24.3,735000
18739,ISUZU MUX,ISUZU,MUX,4,47000,Diesel,Automatic,13.8,1900000
18740,Hyundai Grand,Hyundai,Grand,4,9687,Petrol,Manual,18.9,560000
18741,Maruti Swift Dzire,Maruti,Swift Dzire,8,80000,Diesel,Manual,23.4,400000
18742,Maruti Celerio,Maruti,Celerio,5,25000,Petrol,Automatic,23.1,480000
18743,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,44000,Diesel,Automatic,19.27,2675000
18744,Tata Nexon,Tata,Nexon,2,20000,Petrol,Manual,17,675000
18745,Maruti Swift Dzire,Maruti,Swift Dzire,5,50000,Diesel,Manual,26.59,655000
18748,Volkswagen Vento,Volkswagen,Vento,9,56527,Petrol,Manual,15.04,500000
18749,Maruti Dzire VXI,Maruti,Dzire VXI,1,10000,Petrol,Manual,23.26,550000
18750,Honda City,Honda,City,5,56210,Petrol,Manual,17.8,715000
18753,Maruti Alto,Maruti,Alto,12,80000,Petrol,Manual,19.7,215000
18754,Toyota Yaris,Toyota,Yaris,3,17000,Petrol,Manual,17.18,1000000
18755,Honda Jazz,Honda,Jazz,9,57000,Petrol,Manual,16.7,325000
18758,Ford Ecosport,Ford,Ecosport,3,30000,Diesel,Manual,23,765000
18759,Volkswagen Polo,Volkswagen,Polo,3,36000,Diesel,Manual,20.14,790000
18760,Hyundai i20,Hyundai,i20,2,16000,Petrol,Manual,18.6,660000
18761,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,15,78000,Petrol,Automatic,10.5,500000
18762,Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Diesel,Automatic,28.4,825000
18763,Renault Duster,Renault,Duster,4,40000,Petrol,Automatic,14.99,900000
18764,Honda Amaze,Honda,Amaze,8,28802,Petrol,Automatic,15.5,450000
18765,Hyundai i10,Hyundai,i10,11,40685,Petrol,Manual,20.36,270000
18766,Honda Jazz,Honda,Jazz,6,55937,Petrol,Manual,18.7,635000
18767,Skoda Superb,Skoda,Superb,9,81131,Diesel,Manual,17.2,630000
18768,Honda CR-V,Honda,CR-V,17,87000,Petrol,Automatic,13.7,450000
18769,Maruti Celerio,Maruti,Celerio,5,40775,Petrol,Manual,23.1,445000
18770,Audi A6,Audi,A6,8,45000,Diesel,Automatic,17.68,1390000
18771,Tata Nexon,Tata,Nexon,3,70000,Diesel,Manual,21.5,733000
18772,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,3,25550,Diesel,Automatic,10,4450000
18773,Hyundai Creta,Hyundai,Creta,4,100000,Diesel,Manual,21.38,800000
18775,Maruti Swift,Maruti,Swift,5,50000,Diesel,Manual,25.2,640000
18776,Hyundai Venue,Hyundai,Venue,2,9500,Diesel,Manual,23.7,1075000
18777,Toyota Innova,Toyota,Innova,6,70000,Diesel,Manual,12.99,1500000
18778,Hyundai i20,Hyundai,i20,8,74947,Petrol,Manual,18.5,495000
18779,Hyundai Grand,Hyundai,Grand,6,5000,Petrol,Manual,18.9,399000
18780,Maruti S-Presso,Maruti,S-Presso,1,5000,Petrol,Manual,21.7,550000
18781,Hyundai Grand,Hyundai,Grand,5,45000,Petrol,Manual,18.9,550000
18782,Hyundai i20,Hyundai,i20,5,64500,Diesel,Manual,22.54,749000
18783,Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Diesel,Manual,26.59,500000
18784,Toyota Innova,Toyota,Innova,4,54226,Diesel,Manual,13.68,1700000
18787,Tata Nexon,Tata,Nexon,2,10000,Petrol,Automatic,17,700000
18788,Jaguar XF,Jaguar,XF,9,110000,Diesel,Automatic,14.74,2250000
18790,Maruti Wagon R,Maruti,Wagon R,7,67532,CNG,Manual,26.6,315000
18793,Audi A6,Audi,A6,11,86000,Diesel,Automatic,12.4,1100000
18794,Volkswagen Vento,Volkswagen,Vento,8,100000,Diesel,Manual,20.34,399000
18796,Hyundai Grand,Hyundai,Grand,2,1200,Petrol,Manual,18.9,611000
18797,Maruti Swift,Maruti,Swift,3,15000,Petrol,Manual,22,729000
18798,Hyundai Verna,Hyundai,Verna,4,32200,Petrol,Automatic,17.1,945000
18799,Volkswagen Polo,Volkswagen,Polo,5,31000,Petrol,Manual,16.47,685000
18800,Maruti Swift,Maruti,Swift,8,90000,Diesel,Manual,22.9,525000
18801,Honda City,Honda,City,11,90000,Petrol,Manual,17,300000
18802,Maruti Celerio,Maruti,Celerio,5,100000,Petrol,Automatic,23.1,400000
18805,Ford Figo,Ford,Figo,8,46584,Petrol,Manual,15.6,325000
18807,Maruti Ciaz,Maruti,Ciaz,5,62000,Diesel,Manual,28.09,725000
18809,Hyundai Verna,Hyundai,Verna,8,81000,Petrol,Automatic,17.1,425000
